start,end,duration,speaker,language,text,confidence
115.0,118.0,3.0,SPEAKER_07,de,Da habe ich Learnings vom Shared bekommen.,0.4199
118.0,124.0,6.0,SPEAKER_07,de,"Da haben wir sehr viele Funktionen, die ich als Hilffunktion benutzen kann.",0.4199
124.0,127.0,3.0,SPEAKER_07,de,Da hatten wir jetzt den FetchXML Manager.,0.4199
127.0,132.0,5.0,SPEAKER_07,de,Davon aus kann ich mir die ganzen Fetchs ziehen bei FST.,0.4199
132.0,137.0,5.0,SPEAKER_07,de,"Da habe ich viele Fortschritte in diesem Plugin gemacht, ist schon gebaut.",0.4199
137.0,141.0,4.0,SPEAKER_07,de,Da muss ich aber dann noch fertig testen.,0.3575
141.0,144.0,3.0,SPEAKER_07,de,Es ist ready.,0.3575
144.0,149.0,5.0,SPEAKER_07,de,Das Direct-to-Vade-Plugin-Task war an sich auch nicht für mich bestimmt.,0.3575
149.0,153.0,4.0,SPEAKER_07,de,"Es war im Backlock, es war für Aliro gestellt.",0.3575
153.0,157.0,4.0,SPEAKER_07,de,"Aber ich habe dann gesehen, als ich einen kleinen Lehrlauf hatte,",0.3575
157.0,160.0,3.0,SPEAKER_07,de,"oder eher gesagt, nicht weiterkam mit meinem Plugin-Task,",0.3575
160.0,164.0,4.0,SPEAKER_07,de,"wollte ich dann was Kleines machen, damit ich meinen Kopf wieder frei bekam.",0.3575
164.0,168.0,4.0,SPEAKER_07,de,"Ich habe dann gesehen, dass der Tast an Amalia zugewiesen worden ist.",0.3522
168.0,172.0,4.0,SPEAKER_07,de,Nichtsdestotrotz hat sich PRs offen.,0.3522
172.0,176.0,4.0,SPEAKER_07,de,"Am Owning Assignment gab es dann doch noch mal Änderungen von Waldemar Seite aus,",0.3522
176.0,178.0,2.0,SPEAKER_07,de,weil er da noch mal Änderungen gemacht hat.,0.3522
178.0,182.0,4.0,SPEAKER_07,de,"Ich habe das rebasen und dann nochmal neu schreiben, also paar Änderungen gemacht.",0.3522
182.0,188.0,6.0,SPEAKER_07,de,"Und am Cost-and-Service-Request, da hatte ich seit gestern auch noch mal einen neuen Punkt.",0.3522
188.0,192.0,4.0,SPEAKER_07,de,Da wurde auch endlich mal getestet von Christian Ehmich.,0.3522
192.0,195.0,3.0,SPEAKER_07,de,"Und da ist ihm dann auch noch ein paar Sachen eingefallen,",0.4164
195.0,198.0,3.0,SPEAKER_07,de,die wahrscheinlich auch vom rebasen zurückgekommen sind.,0.4164
198.0,206.0,8.0,SPEAKER_07,de,"Da wurde die nächste Entität, also der Contract und die Scope nicht mehr erstellt.",0.4164
206.0,209.0,3.0,SPEAKER_07,de,Da muss ich dann auch nochmal Änderungen machen.,0.4164
209.0,213.0,4.0,SPEAKER_07,de,Da gab es dann heute nochmal ein Time-Out.,0.4164
213.0,217.0,4.0,SPEAKER_07,de,"Es hat irgendwie lange geladen, denn Fehler hatten wir vorher nicht gehabt.",0.4164
217.0,219.0,2.0,SPEAKER_07,de,"Und da hat mir Waldemar dann was Schönes gezeigt,",0.4164
219.0,224.0,5.0,SPEAKER_07,de,"das dann auch wahrscheinlich der ganzen Gruppe zeigen wird, wo es dann auch noch ein Video gibt.",0.378
224.0,229.0,5.0,SPEAKER_07,de,Das habe ich dann auch noch gefixt und das ist jetzt durch.,0.378
229.0,233.0,4.0,SPEAKER_07,de,"Jetzt, PL200, vier Lectures.",0.378
233.0,236.0,3.0,SPEAKER_07,de,"Im Pokes war doch doch mehr auf der Arbeit,",0.378
236.0,242.0,6.0,SPEAKER_07,de,"aber ich werde die Lectures nochmal nachholen, dieses Wochenende.",0.378
242.0,248.0,6.0,SPEAKER_07,de,"Warum ich jetzt der Beste bin, das ist zum einen die Absprache mit Philipp.",0.378
248.0,253.0,5.0,SPEAKER_07,de,"Ich habe wieder etwas Neues gelernt zu haben, dass ich jede Woche etwas Neues lerne.",0.3709
253.0,257.0,4.0,SPEAKER_07,de,Und dass ich diese Woche meinen Anschluss im Gym wiedergefunden habe.,0.3709
257.0,259.0,2.0,SPEAKER_07,de,Ich gehe wieder trainieren.,0.3709
259.0,262.0,3.0,SPEAKER_07,de,"Ich war jetzt diese Woche zweimal, gehe heute und morgen nochmal,",0.3709
262.0,268.0,6.0,SPEAKER_07,de,dann sind es viermal und das mache ich jetzt erstmal so weiter.,0.3709
268.0,271.0,3.0,SPEAKER_01,de,Danke.,0.3709
271.0,274.0,3.0,SPEAKER_01,de,"Sotchen, du darfst weiter machen.",0.3709
274.0,277.0,3.0,SPEAKER_08,de,Gerne. Danke dir.,0.3943
277.0,284.0,7.0,SPEAKER_08,de,"Genau, meine Woche, erstmal bei Lichtblick hatte ich für diese Komplettprozesse zu implementieren.",0.3943
284.0,288.0,4.0,SPEAKER_08,de,Das habe ich mit Team Effort geschafft.,0.3943
288.0,292.0,4.0,SPEAKER_08,de,"Danke dir, Christian, nochmal für diese Frontend-Entrungen.",0.3943
292.0,295.0,3.0,SPEAKER_08,de,"Das macht immer Spaß, mit dir zu arbeiten.",0.3943
295.0,301.0,6.0,SPEAKER_08,de,"Und genau, außerdem hat Dominic auch diese Ansichten angepasst.",0.3943
301.0,304.0,3.0,SPEAKER_08,de,Und das war auch geil.,0.3718
304.0,310.0,6.0,SPEAKER_08,de,"Ich hatte auch gefreut, diese Plug-in-Face-Logs zu dokumentieren.",0.3718
310.0,313.0,3.0,SPEAKER_08,de,Das habe ich Dominic.,0.3718
313.0,318.0,5.0,SPEAKER_05,de,"Sorry, ich wollte eine Reaktion machen, aber ich bin daneben gehauen.",0.3718
318.0,323.0,5.0,SPEAKER_06,de,"Unangenehm, wenn das in sehr großen Townhall-Meetings passiert.",0.3718
323.0,326.0,3.0,SPEAKER_06,de,Oh ja.,0.3718
327.0,330.0,3.0,SPEAKER_08,de,"Genau, zurück zu dem Thema.",0.4284
330.0,334.0,4.0,SPEAKER_08,de,Plug-in-Face-Logs hatte ich vor dieser Woche zu dokumentieren.,0.4284
334.0,336.0,2.0,SPEAKER_08,de,Das habe ich geschafft.,0.4284
336.0,340.0,4.0,SPEAKER_08,de,"Und die Dokumentation habe ich vorbereitet, habe ich auch an dem Ticket gehängt.",0.4284
340.0,344.0,4.0,SPEAKER_08,de,Nächste Woche werde ich nochmal durchgucken.,0.4284
344.0,352.0,8.0,SPEAKER_08,de,"Ja, weil wir können leider momentan nur zwei Tage Traces sehen,",0.4284
352.0,354.0,2.0,SPEAKER_08,de,diese Exception Traces.,0.4085
354.0,360.0,6.0,SPEAKER_08,de,"Und deswegen muss ich mindestens für zwei Wochen die Traces-Logs dokumentieren,",0.4085
360.0,366.0,6.0,SPEAKER_08,de,damit wir die Prozesse noch mal optimieren können.,0.4085
366.0,375.0,9.0,SPEAKER_08,de,"Genau, bei PIN hatte ich vor den beiden PR-Kommentaren, also ich hatte zwei PRs auf.",0.4085
375.0,378.0,3.0,SPEAKER_08,de,Und da gab es auch viele Kommentaren.,0.4085
378.0,381.0,3.0,SPEAKER_08,de,Die habe ich auch gesorgt.,0.31
381.0,383.0,2.0,SPEAKER_08,de,Und PRs waren auch durch.,0.31
383.0,388.0,5.0,SPEAKER_08,de,"Deployement zum Test war auch erfolgreich, den wurde getestet.",0.31
388.0,391.0,3.0,SPEAKER_08,de,"Anja zufrieden, wie immer.",0.31
391.0,396.0,5.0,SPEAKER_08,de,"Und bei G-Plus-H, fein Leute, die kennen was haben,",0.31
396.0,398.0,2.0,SPEAKER_08,de,"das habe ich diese Woche nicht geschafft,",0.31
398.0,402.0,4.0,SPEAKER_08,de,weil ich eine neue Sache über diese Woche angefangen habe.,0.31
402.0,405.0,3.0,SPEAKER_08,de,"Marketing, danke Fabi.",0.31
405.0,417.0,12.0,SPEAKER_08,de,Dafür habe ich abgestell bis heute viele Vorlagen erstellt.,0.388
417.0,423.0,6.0,SPEAKER_08,de,"Formulare habe ich angepasst, bzw. habe ich auch Formulare erstellt,",0.388
423.0,427.0,4.0,SPEAKER_08,de,"obwohl das nur ein Klick war, aber ja, trotzdem zählt.",0.388
427.0,429.0,2.0,SPEAKER_08,de,Warum bin ich der Beste diese Woche?,0.388
429.0,434.0,5.0,SPEAKER_08,de,"Weil ich, wie gesagt, erstes mal mit dem Marketing angefangen habe,",0.388
434.0,438.0,4.0,SPEAKER_08,de,"das macht immer Spaß, neue Sachen zu lernen.",0.4136
438.0,443.0,5.0,SPEAKER_08,de,"Und zweiter Grund, warum bin ich der Beste diese Woche?",0.4136
443.0,448.0,5.0,SPEAKER_08,de,Weil ich morgen in den Urlaub gehe.,0.4136
448.0,452.0,4.0,SPEAKER_08,de,"Genau, Italien.",0.4136
452.0,454.0,2.0,SPEAKER_08,de,Dann schon mal gute Erholung.,0.4136
454.0,457.0,3.0,SPEAKER_08,de,"Danke, fertig.",0.4136
457.0,461.0,4.0,SPEAKER_08,de,"Genau, dann Dominic, magst du gerne weiter machen.",0.4136
461.0,464.0,3.0,SPEAKER_05,de,"Danke, Deezajin.",0.3717
464.0,468.0,4.0,SPEAKER_05,de,Das war es dann mit der Listern.,0.3717
468.0,472.0,4.0,SPEAKER_05,de,"Bei Lichtblack, da hatte ich mir die Dokumentation für die",0.3717
472.0,475.0,3.0,SPEAKER_05,de,"Synchronisation der Mailboxen vorgenommen, bzw. hauptsächlich der",0.3717
475.0,479.0,4.0,SPEAKER_05,de,"Mainfokus für die Woche, die Dokumentation der Prozesse.",0.3717
479.0,482.0,3.0,SPEAKER_05,de,Das wurde als PriOB eingestuft.,0.3717
482.0,485.0,3.0,SPEAKER_05,de,"Und als PriOA gab es dann ein Zwischenthema,",0.3717
485.0,489.0,4.0,SPEAKER_05,de,"dass wir Mails gefunden haben, die im System gelandet sind,",0.3717
489.0,492.0,3.0,SPEAKER_05,de,die so hätten gar nicht drinnen landen dürfen.,0.4309
492.0,495.0,3.0,SPEAKER_05,de,"Viele Postfächer, die aktiviert sind im QA-System,",0.4309
495.0,498.0,3.0,SPEAKER_05,de,"was aber nicht so sein sollte, also bzw. die Synchronisation",0.4309
498.0,500.0,2.0,SPEAKER_05,de,nicht sein sollte.,0.4309
500.0,503.0,3.0,SPEAKER_05,de,"Und darin habe ich jetzt die letzten Tage gesessen,",0.4309
503.0,506.0,3.0,SPEAKER_05,de,"um das alles rauszufiltern, zu analysieren,",0.4309
506.0,510.0,4.0,SPEAKER_05,de,"welche Mailboxen sind aktiv, welche werden synchronisiert,",0.4309
510.0,513.0,3.0,SPEAKER_05,de,"welche E-Mails sind davon betroffen, welche Tasks appointmenten",0.4309
513.0,516.0,3.0,SPEAKER_05,de,"etc., was dann von der Synchronisation den Rattenfonds zieht.",0.4309
516.0,519.0,3.0,SPEAKER_05,de,Die Liste habe ich erfolgreich beenden können und heute noch,0.3789
519.0,522.0,3.0,SPEAKER_05,de,"dem Jens zuschicken können. Der schaut sich das jetzt einmal an,",0.3789
522.0,525.0,3.0,SPEAKER_05,de,"schaut, ob das ein DSGVO verstoßt ist oder nicht.",0.3789
525.0,528.0,3.0,SPEAKER_05,de,Und dann spreche ich mir Montag nochmal.,0.3789
528.0,532.0,4.0,SPEAKER_05,de,Das Weiteren habe ich dann noch zwei weitere Tasks zusätzlich,0.3789
532.0,534.0,2.0,SPEAKER_05,de,abgeschlossen dazu.,0.3789
534.0,538.0,4.0,SPEAKER_05,de,"Und ja, bei IT in der Decks war leider mein Kunde nicht",0.3789
538.0,541.0,3.0,SPEAKER_05,de,"erreichbar, der hat den Termin verpeilt und da haben wir den",0.3789
541.0,544.0,3.0,SPEAKER_05,de,jetzt auf nächste Woche geschoben.,0.4153
544.0,549.0,5.0,SPEAKER_05,de,"Und bei TNI gab es diese Woche Neuigkeiten,",0.4153
549.0,552.0,3.0,SPEAKER_05,de,"dass sie irgendwann mal Dataverse abschaffen wollen,",0.4153
552.0,555.0,3.0,SPEAKER_05,de,also die als Datenmark abschaffen wollen und die Daten dann,0.4153
555.0,558.0,3.0,SPEAKER_05,de,in Azure SQL speichern wollen.,0.4153
558.0,563.0,5.0,SPEAKER_05,de,"Da werde ich jetzt am Dienstag mich aufklären lassen,",0.4153
563.0,567.0,4.0,SPEAKER_05,de,"wie genau das in ihren beständigen Projekten schon funktioniert,",0.4153
567.0,570.0,3.0,SPEAKER_05,de,"wie sie es geplant haben, wie es sich dann",0.4153
570.0,572.0,2.0,SPEAKER_05,de,vorstellen.,0.4135
572.0,575.0,3.0,SPEAKER_05,de,"Und dementsprechend, wenn das so sein soll,",0.4135
575.0,579.0,4.0,SPEAKER_05,de,dann ist die FileNet Integration Geschichte bei denen.,0.4135
579.0,582.0,3.0,SPEAKER_05,de,"So ist die Aussage auch von Waldemar, das ist optimiert für",0.4135
582.0,587.0,5.0,SPEAKER_05,de,Dataverse und auf Basis von Dataverse und nicht für Azure SQL.,0.4135
587.0,591.0,4.0,SPEAKER_05,de,"Dementsprechend wird es auch ein sehr interessantes Meeting dann,",0.4135
591.0,594.0,3.0,SPEAKER_05,de,"oder die nächsten Meetings, sehr interessant bei TNI.",0.4135
594.0,599.0,5.0,SPEAKER_05,de,"Und für die PL200, da habe ich mir 10 Module vorgenommen,",0.4135
599.0,604.0,5.0,SPEAKER_05,de,da ich jetzt durch die Prior-Themen bei Lichtblack sehr viel Fokus auf den,0.3809
604.0,608.0,4.0,SPEAKER_05,de,"Arbeitsalltag geleckt habe, barmst nur fünf Module,",0.3809
608.0,611.0,3.0,SPEAKER_05,de,dennoch werde ich die anderen fünf aufholen noch am Wochenende.,0.3809
611.0,614.0,3.0,SPEAKER_05,de,"Ich habe mir vorgenommen bis zum Ende diesen Monats,",0.3809
614.0,617.0,3.0,SPEAKER_05,de,die PL200 mit den Modulen fertig zu sein.,0.3809
617.0,620.0,3.0,SPEAKER_05,de,Das sehe ich mir auch als Wochenendziel.,0.3809
620.0,624.0,4.0,SPEAKER_05,de,"Deswegen bin ich auch der Beste, da ich bei der PL200 jetzt so gut",0.3809
624.0,626.0,2.0,SPEAKER_05,de,"wie durch bin, fünf Module fehlen noch.",0.3809
626.0,630.0,4.0,SPEAKER_05,de,"Und dann ist die Vorbereitung, das Learning abgeschlossen,",0.4176
630.0,633.0,3.0,SPEAKER_05,de,noch ein bisschen Testprüfungen und dann die Prüfung machen.,0.4176
633.0,636.0,3.0,SPEAKER_05,de,Das Weiteren bin ich noch der Beste.,0.4176
636.0,638.0,2.0,SPEAKER_05,de,"Meine Schwester, die ist aus Mexiko zurück.",0.4176
638.0,641.0,3.0,SPEAKER_05,de,"Mein bester Freund, der ist auch gerade aus Koblenz hier.",0.4176
641.0,645.0,4.0,SPEAKER_05,de,Und wir machen am Wochenende richtig schöne Family-Time alle zusammen.,0.4176
645.0,648.0,3.0,SPEAKER_05,de,"Da freue ich mich auch drauf, da krill ich wieder heute Abend.",0.4176
648.0,650.0,2.0,SPEAKER_05,de,Das wird super.,0.4176
650.0,653.0,3.0,SPEAKER_05,de,"Danke, danke.",0.4176
653.0,656.0,3.0,SPEAKER_05,de,Ich habe meine Schwester auch schon seit über einem Jahr nicht mehr gesehen.,0.319
656.0,659.0,3.0,SPEAKER_05,de,"Ich misste, wenn man am Ende der Welt wohnt.",0.319
659.0,663.0,4.0,SPEAKER_05,de,"Dann gehe ich mal weiter an. Christian, bitte.",0.319
663.0,666.0,3.0,SPEAKER_04,de,Gehen wir schon wieder aus der Reihenfolge.,0.319
666.0,668.0,2.0,SPEAKER_04,de,Jede Reihenfolge.,0.319
668.0,670.0,2.0,SPEAKER_04,de,Was für eine Reihenfolge.,0.319
670.0,672.0,2.0,SPEAKER_04,de,"Segi, komm, du erst.",0.319
672.0,675.0,3.0,SPEAKER_00,de,Die Reihenfolge von an nach oben.,0.319
675.0,678.0,3.0,SPEAKER_00,de,"Okay, mein Weg.",0.319
708.0,738.0,30.0,SPEAKER_00,de,Ich habe die Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihen,0.4064
738.0,768.0,30.0,SPEAKER_00,de,von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfolge von der Reihenfol,0.4462
768.0,770.0,2.0,SPEAKER_00,de,Nächster Item Support and Request.,0.1485
772.0,776.0,4.0,SPEAKER_00,de,"Ich habe es ausgesucht, dass es in meinem Deployement ein paar Bugs waren.",0.1485
777.0,779.0,2.0,SPEAKER_00,de,Ich habe es schnell fixiert.,0.1485
780.0,786.0,6.0,SPEAKER_00,de,Und für jetzt habe ich keine anderen Noten.,0.1485
790.0,792.0,2.0,SPEAKER_00,de,Warum bin ich das beste dieses Wochen?,0.1485
822.0,827.0,5.0,SPEAKER_00,de,Ich kann meine Arbeitsarbeit und mein Tritteln kombinieren.,0.1408
828.0,833.0,5.0,SPEAKER_00,de,Ich habe meistens meine E-Radiation-Sessionen gestern.,0.1408
834.0,840.0,6.0,SPEAKER_00,de,Es war ziemlich lange.,0.1408
841.0,845.0,4.0,SPEAKER_00,de,"Es ist eigentlich sehr anrufig, weil ich meine Arbeit fertig habe.",0.1408
846.0,851.0,5.0,SPEAKER_00,de,"Ich habe Dina, dann habe ich die Klinik zu gehen.",0.1408
852.0,856.0,4.0,SPEAKER_00,de,Dann habe ich nach Hause gekommen und habe schon wieder schlussiert.,0.146
857.0,859.0,2.0,SPEAKER_00,de,Es gibt keine Bugs.,0.146
860.0,863.0,3.0,SPEAKER_00,de,Aber ich kann es noch einmal verabschieden.,0.146
864.0,866.0,2.0,SPEAKER_00,de,Das war meine Woche.,0.146
867.0,869.0,2.0,SPEAKER_00,de,"Sehr gay, ich bin sehr erfreut.",0.146
870.0,873.0,3.0,SPEAKER_00,de,"Christian, ich habe es für dich überlegt.",0.146
874.0,876.0,2.0,SPEAKER_04,de,Danke dir.,0.146
876.0,879.0,3.0,SPEAKER_04,de,Ich habe noch keinen Zugang auf die Umgebung.,0.31
880.0,883.0,3.0,SPEAKER_04,de,"Aber ich habe den Code, der ist 99%, fertig.",0.31
884.0,886.0,2.0,SPEAKER_04,de,"Ich lege E-Mails an, ich lege Journeys an.",0.31
887.0,890.0,3.0,SPEAKER_04,de,"Ich regeneriere E-Mails, wenn der User das möchte,",0.31
891.0,894.0,3.0,SPEAKER_04,de,wenn er Dinge kaputt gemacht hat oder wenn Dinge dazu kommen.,0.31
895.0,897.0,2.0,SPEAKER_04,de,Es funktioniert alles einwandfrei.,0.31
898.0,900.0,2.0,SPEAKER_04,de,Ich müsste langsam auf die Umgebung kommen.,0.31
901.0,904.0,3.0,SPEAKER_04,de,Ich habe noch keinen Zugang auf die Umgebung.,0.31
904.0,907.0,3.0,SPEAKER_04,de,Ich habe noch keinen Zugang auf die Umgebung.,0.2521
908.0,912.0,4.0,SPEAKER_04,de,"Ich habe 3 Tickets vorgenommen, ich glaube, 15 haben ich gewonnen.",0.2521
913.0,917.0,4.0,SPEAKER_04,de,"Ich habe die Elcha Function, das ist auch passiert,",0.2521
918.0,921.0,3.0,SPEAKER_04,de,die Estimation und so weiter abgegeben.,0.2521
922.0,925.0,3.0,SPEAKER_04,de,"Ich warte am Ende des Tages darauf, dass die Vorarbeiten dafür gemacht werden,",0.2521
926.0,929.0,3.0,SPEAKER_04,de,weil ich das Datenmodell weiterbehalten soll.,0.2521
930.0,933.0,3.0,SPEAKER_04,de,Das bekomme ich hoffentlich am Anfang der Woche.,0.2521
934.0,937.0,3.0,SPEAKER_04,de,"Ich habe die Elcha Function fertig bekommen, die ich offen hatte.",0.2422
938.0,942.0,4.0,SPEAKER_04,de,"Segi, ich habe die Info von Nadja, die die Request-Fraktionen verwendet hat.",0.2422
943.0,945.0,2.0,SPEAKER_04,de,Dann ist es dann noch mal.,0.2422
946.0,949.0,3.0,SPEAKER_04,de,"Ich habe schon eine Nachfolgeraufgabe bekommen,",0.2422
950.0,952.0,2.0,SPEAKER_04,de,da wird es auch nicht langweilig.,0.2422
953.0,956.0,3.0,SPEAKER_04,de,Für die PL200 wollte ich 3 bis 5 Stunden.,0.2422
957.0,960.0,3.0,SPEAKER_04,de,"Ich habe gesagt, es sind eher 3 Stunden geworden,",0.2422
960.0,962.0,2.0,SPEAKER_04,de,aber ich habe noch nicht mehr.,0.3468
963.0,965.0,2.0,SPEAKER_04,de,Warum bin ich der Beste die Woche?,0.3468
966.0,969.0,3.0,SPEAKER_04,de,"Ich habe die Woche wieder ein ganzes Menge Learnings,",0.3468
970.0,973.0,3.0,SPEAKER_04,de,"was das Marketing angeht, gerade was die Feinheiten von diesen Datenstrukturen angeht.",0.3468
974.0,977.0,3.0,SPEAKER_04,de,"Marketing, da wird quasi alles in Jason gespeichert.",0.3468
978.0,980.0,2.0,SPEAKER_04,de,"Dann muss man wieder darauf vertrauen,",0.3468
981.0,983.0,2.0,SPEAKER_04,de,dass Microsoft die Struktur nicht ändert.,0.3468
984.0,986.0,2.0,SPEAKER_04,de,Sonst gehen wieder Dinge kaputt.,0.3468
986.0,988.0,2.0,SPEAKER_04,de,"Ich bin gespannt, wie lange das hält.",0.3438
989.0,993.0,4.0,SPEAKER_04,de,"Ansonsten habe ich nicht viel, war eine produktive Woche,",0.3438
994.0,996.0,2.0,SPEAKER_04,de,"viel mehr als Arbeit, noch nicht gemacht.",0.3438
997.0,1002.0,5.0,SPEAKER_04,de,"Wenn wir das erste reine Marketing-Team,",0.3438
1003.0,1008.0,5.0,SPEAKER_04,de,"ich meine, wir haben jetzt wie 5 Leute, wie 4 Leute, die mit Marketing zu tun haben,",0.3438
1009.0,1011.0,2.0,SPEAKER_04,de,"da hat nicht mehr lange, dann haben wir alle.",0.3438
1012.0,1013.0,1.0,SPEAKER_04,de,Du misst mich.,0.3438
1013.0,1017.0,4.0,SPEAKER_06,de,"Wir sind die einzige Marketing-Team,",0.1701
1018.0,1023.0,5.0,SPEAKER_06,de,"aber ich brauche auch ein paar Sales,",0.1701
1024.0,1026.0,2.0,SPEAKER_06,de,zumindest ein paar Kusser-Service.,0.1701
1027.0,1029.0,2.0,SPEAKER_06,de,"Ich weiß, was Roy bedeutet,",0.1701
